city	uf	latitude	longitude	precision	address
PORTALEGRE	RN	-6.03624	-38.0102284	APPROXIMATE	Portalegre - State of Rio Grande do Norte, Brazil
VARZEA PAULISTA	SP	-23.2140719	-46.8238911	APPROXIMATE	Várzea Paulista, SP, Brazil
JUTAI	AM	-4.4008685	-68.5247149	APPROXIMATE	Jutaí - State of Amazonas, Brazil
SANTA RITA	MA	-3.1806794	-44.285793700000006	APPROXIMATE	Santa Rita - State of Maranhão, Brazil
PEDRAS DE FOGO	PB	-7.4009253	-35.111749100000004	APPROXIMATE	Pedras de Fogo, PB, Brazil
BAEPENDI	MG	-21.9574833	-44.8878506	APPROXIMATE	Baependi - State of Minas Gerais, Brazil
DARIO MEIRA	BA	-14.4129348	-40.001764	APPROXIMATE	Dário Meira - State of Bahia, Brazil
PARNAGUA	PI	-10.4221016	-44.5501935	APPROXIMATE	Parnaguá - State of Piauí, Brazil
CACHOEIRA DO PIRIA	PA	-1.7600995	-46.54633920000001	APPROXIMATE	Cachoeira do Piriá - State of Pará, Brazil
ENGENHEIRO COELHO	SP	-22.4941883	-47.1947232	APPROXIMATE	Engenheiro Coelho - State of São Paulo, Brazil
MONTENEGRO	RS	-29.6829126	-51.4684153	APPROXIMATE	Montenegro, RS, Brazil
MIRAI	MG	-21.196919	-42.6141813	APPROXIMATE	Miraí, MG, Brazil
ANTONIO GONCALVES	BA	-10.5682983	-40.3292795	APPROXIMATE	Antônio Gonçalves - State of Bahia, Brazil
SANTA LUZIA D'OESTE	RO	-11.9071996	-61.7784821	APPROXIMATE	Santa Luzia d'Oeste - State of Rondônia, Brazil
DAVINOPOLIS	MA	-5.5939017999999985	-47.3119448	APPROXIMATE	Davinópolis - State of Maranhão, Brazil
PALMAS	TO	-10.249091	-48.3242858	APPROXIMATE	Palmas, TO, Brazil
TRES RIOS	RJ	-22.1170059	-43.218947	APPROXIMATE	Três Rios - State of Rio de Janeiro, Brazil
NOVO AIRAO	AM	-2.6367324	-60.9439131	APPROXIMATE	Novo Airão - State of Amazonas, Brazil
ANORI	AM	-3.7979302	-61.6070583	APPROXIMATE	Anori - State of Amazonas, Brazil
PONTAL DO ARAGUAIA	MT	-15.9091546	-52.2572718	APPROXIMATE	Pontal do Araguaia - State of Mato Grosso, Brazil
SONORA	MS	-17.754679199999995	-54.8731219	APPROXIMATE	Sonora - State of Mato Grosso do Sul, Brazil
LARANJAL DO JARI	AP	1.0943041	-53.2180495	APPROXIMATE	Laranjal do Jari - State of Amapá, Brazil
UBAITABA	BA	-14.3088858	-39.3226138	APPROXIMATE	Ubaitaba - State of Bahia, Brazil
GAMELEIRA	PE	-8.5955522	-35.4124355	APPROXIMATE	Gameleira - State of Pernambuco, Brazil
PRUDENTOPOLIS	PR	-25.2115687	-50.9758851	APPROXIMATE	Prudentópolis - State of Paraná, Brazil
DIVINA PASTORA	SE	-10.670059599999998	-37.1580176	APPROXIMATE	Divina Pastora - State of Sergipe, Brazil
CHAPECO	SC	-27.1009343	-52.615699	APPROXIMATE	Chapecó, SC, Brazil
COCALZINHO DE GOIAS	GO	-15.7785851	-48.76735	APPROXIMATE	Cocalzinho de Goiás - State of Goiás, Brazil
SENADOR ALEXANDRE COSTA	MA	-5.2726495	-43.981812	APPROXIMATE	Senador Alexandre Costa - State of Maranhão, Brazil
GUARAPARI	ES	-20.6741197	-40.4997382	APPROXIMATE	Guarapari, ES, Brazil
CAJUEIRO	AL	-9.367769	-36.1545404	APPROXIMATE	Cajueiro - State of Alagoas, Brazil
BARRA DO PIRAI	RJ	-22.4720256	-43.8273373	APPROXIMATE	Barra do Piraí - Santa Cecília, Barra do Piraí - RJ, Brazil
ITAGUACU DA BAHIA	BA	-10.7606166	-42.157270200000006	APPROXIMATE	Itaguaçu da Bahia - State of Bahia, Brazil
LASSANCE	MG	-17.871810399999994	-44.7756422	APPROXIMATE	Lassance - State of Minas Gerais, Brazil
COSTA RICA	MS	-18.515946300000003	-53.1319209	APPROXIMATE	Costa Rica - MS, Brazil
SAO FRANCISCO DE ASSIS	RS	-29.5549057	-55.1257125	APPROXIMATE	São Francisco de Assis - RS, Brazil
SATUBA	AL	-9.5715752	-35.825399	APPROXIMATE	Satuba - State of Alagoas, Brazil
TEOLANDIA	BA	-13.6010508	-39.4914221	APPROXIMATE	Teolândia - State of Bahia, Brazil
ASSARE	CE	-6.875223700000001	-39.8715872	APPROXIMATE	Assaré - State of Ceará, Brazil
NINA RODRIGUES	MA	-3.4682589	-43.9138068	APPROXIMATE	Nina Rodrigues - State of Maranhão, Brazil
GOIANIRA	GO	-16.5063729	-49.4223372	APPROXIMATE	Goianira - State of Goiás, Brazil
GURINHEM	PB	-7.1238242	-35.4256996	APPROXIMATE	Gurinhém, PB, Brazil
NOVA FRIBURGO	RJ	-22.2887261	-42.53407960000001	APPROXIMATE	Nova Friburgo, RJ, Brazil
CAMPO VERDE	MT	-15.3238812	-54.8731219	APPROXIMATE	Campo Verde - State of Mato Grosso, Brazil
CACHOEIRA GRANDE	MA	-3.1417099	-43.9055155	APPROXIMATE	Cachoeira Grande - State of Maranhão, Brazil
SAO DOMINGOS DO MARANHAO	MA	-5.5813904	-44.3826116	APPROXIMATE	São Domingos do Maranhão - State of Maranhão, Brazil
ITATIRA	CE	-4.6190362	-39.5691841	APPROXIMATE	Itatira - State of Ceará, Brazil
SAO MAMEDE	PB	-6.8924274999999975	-37.0829593	APPROXIMATE	São Mamede - State of Paraíba, Brazil
BODOQUENA	MS	-20.5374331	-56.71322900000001	APPROXIMATE	Bodoquena, MS, Brazil
SAO JOSE DE PIRANHAS	PB	-7.1191546	-38.4993817	APPROXIMATE	São José de Piranhas, PB, Brazil
CASTANHEIRA	MT	-10.9050735	-58.64583689999999	APPROXIMATE	Castanheira - State of Mato Grosso, Brazil
VISCONDE DO RIO BRANCO	MG	-21.013792	-42.8376099	APPROXIMATE	Visc. do Rio Branco, MG, Brazil
AXIXA	MA	-2.8524337	-44.0770134	APPROXIMATE	Axixá - State of Maranhão, Brazil
NOVO ARIPUANA	AM	-6.3019793	-60.02594660000001	APPROXIMATE	Novo Aripuanã - State of Amazonas, Brazil
CIDELANDIA	MA	-5.1729785	-47.7829144	APPROXIMATE	Cidelândia - State of Maranhão, Brazil
MARILIA	SP	-22.2175997	-49.9505101	APPROXIMATE	Marília - State of São Paulo, Brazil
GARRAFAO DO NORTE	PA	-1.9302207	-47.0509132	APPROXIMATE	Garrafão do Norte - State of Pará, Brazil
TEOTONIO VILELA	AL	-9.9084895	-36.3597748	APPROXIMATE	Teotônio Vilela - State of Alagoas, Brazil
MARCIONILIO SOUZA	BA	-13.0043253	-40.5318308	APPROXIMATE	Marcionílio Souza - State of Bahia, Brazil
SAO JOAO D'ALIANCA	GO	-14.4353041	-47.3706554	APPROXIMATE	São João d'Aliança - State of Goiás, Brazil
SAO GONCALO DO PARA	MG	-19.9856514	-44.831834	APPROXIMATE	São Gonçalo do Pará - State of Minas Gerais, Brazil
JACUNDA	PA	-4.4470358	-49.1154573	APPROXIMATE	Jacundá - State of Pará, Brazil
FORTUNA	MA	-5.7060482000000015	-44.0579882	APPROXIMATE	Fortuna - State of Maranhão, Brazil
SILVA JARDIM	RJ	-22.6578882	-42.3965262	APPROXIMATE	Silva Jardim, RJ, Brazil
LICINIO DE ALMEIDA	BA	-14.6825363	-42.5050773	APPROXIMATE	Licínio de Almeida - State of Bahia, Brazil
IRANDUBA	AM	-3.1456879	-60.25739599999999	APPROXIMATE	Iranduba - State of Amazonas, Brazil
SANTA JULIANA	MG	-19.3882364	-47.4882762	APPROXIMATE	Santa Juliana - MG, Brazil
SENTINELA DO SUL	RS	-30.6272649	-51.6202201	APPROXIMATE	Sentinela do Sul - RS, Brazil
BARRA DO CHAPEU	SP	-24.4483828	-49.0817124	APPROXIMATE	Barra do Chapéu - State of São Paulo, Brazil
TREZE DE MAIO	SC	-28.5787234	-49.1423666	APPROXIMATE	Treze de Maio - State of Santa Catarina, Brazil
CAMPO BOM	RS	-29.6732855	-51.0436295	APPROXIMATE	Campo Bom - RS, Brazil
TERRA SANTA	PA	-1.9854901000000005	-56.4719928	APPROXIMATE	Terra Santa - State of Pará, Brazil
GUARAREMA	SP	-23.412875	-46.0350324	APPROXIMATE	Guararema - State of São Paulo, Brazil
NOSSA SENHORA DO LIVRAMENTO	MT	-15.9002212	-56.29293810000001	APPROXIMATE	Nossa Senhora do Livramento - State of Mato Grosso, Brazil
URANDI	BA	-14.767223499999998	-42.6571912	APPROXIMATE	Urandi - State of Bahia, Brazil
BURITICUPU	MA	-4.4890121	-46.3240951	APPROXIMATE	Buriticupu - State of Maranhão, Brazil
JOAQUIM GOMES	AL	-9.0776725	-35.76252410000001	APPROXIMATE	Joaquim Gomes - State of Alagoas, Brazil
TAQUARA	RS	-29.6509722	-50.7757844	APPROXIMATE	Taquara, RS, Brazil
PEDRO VELHO	RN	-6.46114	-35.23682460000001	APPROXIMATE	Pedro Velho - State of Rio Grande do Norte, Brazil
PARAIBANO	MA	-6.4228742999999975	-43.9055155	APPROXIMATE	Paraibano - State of Maranhão, Brazil
MOGI-MIRIM	SP	-22.432364	-46.9509597	APPROXIMATE	Mogi Mirim, SP, Brazil
IBITIARA	BA	-12.6515287	-42.2159561	APPROXIMATE	Ibitiara - State of Bahia, Brazil
PE DE SERRA	BA	-11.8745676	-39.6105142	APPROXIMATE	Pé de Serra - State of Bahia, Brazil
JAGUAQUARA	BA	-13.528197400000002	-39.9695429	APPROXIMATE	Jaguaquara, BA, Brazil
PINTADAS	BA	-11.8126013	-39.90719470000001	APPROXIMATE	Pintadas - State of Bahia, Brazil
SERRARIA	PB	-6.8311955	-35.6423527	APPROXIMATE	Serraria - State of Paraíba, Brazil
FRONTEIRAS	PI	-7.1057467	-40.5940565	APPROXIMATE	Fronteiras - State of Piauí, Brazil
URUANA	GO	-15.5040677	-49.6815627	APPROXIMATE	Uruana, GO, Brazil
SINIMBU	RS	-29.4035691	-52.5532048	APPROXIMATE	Sinimbu - RS, Brazil
CRUZ DO ESPIRITO SANTO	PB	-7.1394306	-35.0860365	APPROXIMATE	Cruz do Espírito Santo, PB, Brazil
CAICARA DO NORTE	RN	-5.100639299999999	-36.06759520000001	APPROXIMATE	Caiçara do Norte - State of Rio Grande do Norte, Brazil
BETANIA	PE	-8.3258061	-38.06314550000001	APPROXIMATE	Betânia - State of Pernambuco, Brazil
GUIA LOPES DA LAGUNA	MS	-21.4587733	-56.112223	APPROXIMATE	Guia Lopes da Laguna, MS, Brazil
ARCOS	MG	-20.287772600000004	-45.5396954	APPROXIMATE	Arcos, MG, Brazil
TRINDADE	PE	-7.740099000000002	-40.2884386	APPROXIMATE	Trindade - State of Pernambuco, Brazil
MANDAGUACU	PR	-23.3462407	-52.0948587	APPROXIMATE	Mandaguaçu, PR, Brazil
ITUMBIARA	GO	-18.4097245	-49.2162908	APPROXIMATE	Itumbiara - State of Goiás, Brazil
IBICARAI	BA	-14.8583367	-39.5917993	APPROXIMATE	Ibicaraí - State of Bahia, Brazil
BELA VISTA DE GOIAS	GO	-16.9725565	-48.95502670000001	APPROXIMATE	Bela Vista de Goiás, GO, Brazil
POCO DE JOSE DE MOURA	PB	-6.6061644	-38.50601470000001	APPROXIMATE	Poço de José de Moura - State of Paraíba, Brazil
MOMBACA	CE	-5.738836	-39.6303628	APPROXIMATE	Mombaça - State of Ceará, Brazil
TRES PONTAS	MG	-21.369924800000003	-45.5113164	APPROXIMATE	Três Pontas, MG, Brazil
TAQUARITINGA	SP	-21.4039482	-48.5088658	APPROXIMATE	Taquaritinga - State of São Paulo, Brazil
NOVA BANDEIRANTES	MT	-9.7428187	-58.0982046	APPROXIMATE	Nova Bandeirantes - State of Mato Grosso, Brazil
SAO LUIS DO QUITUNDE	AL	-9.3187663	-35.5610425	APPROXIMATE	São Luís do Quitunde - State of Alagoas, Brazil
ROLANDIA	PR	-23.3105968	-51.366412	APPROXIMATE	Rolândia, PR, Brazil
SAO JOSE DE UBA	RJ	-21.3822269	-41.9394892	APPROXIMATE	São José de Ubá - State of Rio de Janeiro, Brazil
BOM JESUS DAS SELVAS	MA	-4.481794	-46.855523	APPROXIMATE	Bom Jesus das Selvas - State of Maranhão, Brazil
BACABEIRA	MA	-2.9411988	-44.3614875	APPROXIMATE	Bacabeira - State of Maranhão, Brazil
PONTO BELO	ES	-18.123718	-40.54208320000001	APPROXIMATE	Ponto Belo - State of Espírito Santo, Brazil
IRITUIA	PA	-1.8410621	-47.4098328	APPROXIMATE	Irituia - State of Pará, Brazil
OEIRAS DO PARA	PA	-2.0050589	-49.8595983	APPROXIMATE	Oeiras do Pará - State of Pará, Brazil
GOIANESIA DO PARA	PA	-3.9421515	-48.8799972	APPROXIMATE	Goianésia do Pará - State of Pará, Brazil
PANAMBI	RS	-28.2893353	-53.5013057	APPROXIMATE	Panambi - RS, Brazil
MONTE CARMELO	MG	-18.7024324	-47.4882762	APPROXIMATE	Monte Carmelo - State of Minas Gerais, Brazil
CURIONOPOLIS	PA	-6.1000440000000005	-49.6072315	APPROXIMATE	Curionópolis - State of Pará, Brazil
TOCANTINOPOLIS	TO	-6.2135168	-47.5275422	APPROXIMATE	Tocantinópolis - TO, Brazil
SIMAO DIAS	SE	-10.7397921	-37.809338	APPROXIMATE	Simão Dias, SE, Brazil
MINEIROS	GO	-17.562441500000002	-52.5489206	APPROXIMATE	Mineiros, GO, Brazil
URUCUI	PI	-7.741486099999999	-44.5501935	APPROXIMATE	Uruçuí - State of Piauí, Brazil
VERA	MT	-12.2862003	-55.2973283	APPROXIMATE	Vera - State of Mato Grosso, Brazil
EMBAUBA	SP	-20.9487174	-48.8498018	APPROXIMATE	Embaúba - State of São Paulo, Brazil
SANTA BARBARA DO PARA	PA	-1.2270315	-48.2959964	APPROXIMATE	Santa Bárbara do Pará - Piracá Miri, Santa Bárbara do Pará - PA, Brazil
CANTANHEDE	MA	-3.5968727	-44.285793700000006	APPROXIMATE	Cantanhede - State of Maranhão, Brazil
LAJEADO	RS	-29.459582	-51.9649421	APPROXIMATE	Lajeado, RS, Brazil
CARACARAI	RR	1.8248075	-61.1283967	APPROXIMATE	Caracaraí - RR, Brazil
BEBEDOURO	SP	-20.949552	-48.4795365	APPROXIMATE	Bebedouro, SP, Brazil
SANTA ROSA DO PIAUI	PI	-6.7995083	-42.2795675	APPROXIMATE	Santa Rosa do Piauí - State of Piauí, Brazil
SAO JOSE DOS BASILIOS	MA	-5.0502892	-44.5690225	APPROXIMATE	São José dos Basílios - State of Maranhão, Brazil
SANTA BARBARA	MG	-19.9608408	-43.4105526	APPROXIMATE	Santa Bárbara - State of Minas Gerais, Brazil
PEDRO ALEXANDRE	BA	-10.0124347	-37.8935201	APPROXIMATE	Pedro Alexandre - State of Bahia, Brazil
CAPITAO POCO	PA	-1.7482089	-47.0633437	APPROXIMATE	Capitão Poço - State of Pará, Brazil
SAO JOAO DA PONTE	MG	-15.9084105	-43.8673222	APPROXIMATE	São João da Ponte - State of Minas Gerais, Brazil
GROSSOS	RN	-4.9225213	-37.2329979	APPROXIMATE	Grossos - State of Rio Grande do Norte, Brazil
SENHOR DO BONFIM	BA	-10.459783	-40.1868956	APPROXIMATE	Sr. do Bonfim, BA, Brazil
FAXINALZINHO	RS	-27.3648329	-52.68140620000001	APPROXIMATE	Faxinalzinho - RS, Brazil
IUIU	BA	-14.5629914	-43.5222313	APPROXIMATE	Iuiú - State of Bahia, Brazil
SANTA CRUZ DO CAPIBARIBE	PE	-7.948433099999999	-36.2064182	APPROXIMATE	Santa Cruz do Capibaribe, PE, Brazil
CARNAIBA	PE	-7.804419800000002	-37.7944521	APPROXIMATE	Carnaíba, PE, Brazil
BALNEARIO ARROIO DO SILVA	SC	-29.0195187	-49.4771118	APPROXIMATE	Balneário Arroio do Silva - State of Santa Catarina, Brazil
PIACABUCU	AL	-10.3844182	-36.4147889	APPROXIMATE	Piaçabuçu - State of Alagoas, Brazil
SALITRE	CE	-7.1998196	-40.3496894	APPROXIMATE	Salitre - State of Ceará, Brazil
GUARAQUECABA	PR	-25.2445091	-48.3190276	APPROXIMATE	Guaraqueçaba - State of Paraná, Brazil
SAO GABRIEL	RS	-30.2915042	-54.5218074	APPROXIMATE	São Gabriel - RS, Brazil
MAZAGAO	AP	-0.115827	-51.2862467	APPROXIMATE	Mazagão - State of Amapá, Brazil
TERRA ALTA	PA	-1.0389624	-47.906845	APPROXIMATE	Terra Alta - State of Pará, Brazil
UNIAO DA VITORIA	PR	-26.2219963	-51.0850684	APPROXIMATE	União da Vitória - State of Paraná, Brazil
SAO SEBASTIAO DO PASSE	BA	-12.5057978	-38.5270305	APPROXIMATE	São Sebastião do Passé - State of Bahia, Brazil
PELOTAS	RS	-31.7653989	-52.3375886	APPROXIMATE	Pelotas - Princesa, Pelotas - RS, Brazil
ATALAIA	AL	-9.5381405	-36.1328132	APPROXIMATE	Atalaia - State of Alagoas, Brazil
CATARINA	CE	-6.2874275	-39.940155	APPROXIMATE	Catarina - State of Ceará, Brazil
APARECIDA DO TABOADO	MS	-20.0877391	-51.0966063	APPROXIMATE	Aparecida do Taboado, MS, Brazil
PORTEIRINHA	MG	-15.741151	-43.0280584	APPROXIMATE	Porteirinha, MG, Brazil
CORUMBA	MS	-19.0081688	-57.6515503	APPROXIMATE	Corumbá, MS, Brazil
CURRAIS	PI	-8.8545067	-44.6254642	APPROXIMATE	Currais - State of Piauí, Brazil
MATOES DO NORTE	MA	-3.7621216	-44.5125127	APPROXIMATE	Matões do Norte - State of Maranhão, Brazil
FREI MIGUELINHO	PE	-7.9395933	-35.9116066	APPROXIMATE	Frei Miguelinho, PE, Brazil
RIBEIRAO GRANDE	SP	-24.2101751	-48.3589086	APPROXIMATE	Ribeirão Grande - State of São Paulo, Brazil
CHORROCHO	BA	-8.9791329	-39.10156370000001	APPROXIMATE	Chorrochó - State of Bahia, Brazil
BARRA MANSA	RJ	-22.5408519	-44.1772604	APPROXIMATE	Barra Mansa, RJ, Brazil
OLHO D'AGUA DAS CUNHAS	MA	-4.0963763	-45.1120424	APPROXIMATE	Olho d'Água das Cunhãs - State of Maranhão, Brazil
PALMARES	PE	-8.6764828	-35.5821519	APPROXIMATE	Palmares, PE, Brazil
SAO MIGUEL DO TAPUIO	PI	-5.7205053	-41.441251	APPROXIMATE	São Miguel do Tapuio - State of Piauí, Brazil
MAGE	RJ	-22.6566022	-43.0398345	APPROXIMATE	Magé, RJ, Brazil
ANHUMAS	SP	-22.2955799	-51.3872764	APPROXIMATE	Anhumas, SP, Brazil
TUMIRITINGA	MG	-19.0194013	-41.6410914	APPROXIMATE	Tumiritinga - State of Minas Gerais, Brazil
RESERVA	PR	-24.6496667	-50.8489375	APPROXIMATE	Reserva, PR, Brazil
PARANAPANEMA	SP	-23.3866812	-48.72189829999999	APPROXIMATE	Paranapanema, SP, Brazil
LARANJEIRAS DO SUL	PR	-25.4079504	-52.41347460000001	APPROXIMATE	Laranjeiras do Sul, PR, Brazil
QUIPAPA	PE	-8.8259569	-36.02408610000001	APPROXIMATE	Quipapá - State of Pernambuco, Brazil
SAO JOAQUIM DE BICAS	MG	-20.0484521	-44.2753653	APPROXIMATE	São Joaquim de Bicas - N. São da Paz, São Joaquim de Bicas - MG, Brazil
SAO JOAO DO CARIRI	PB	-7.4476659	-36.4797126	APPROXIMATE	São João do Cariri - State of Paraíba, Brazil
CAMPO MOURAO	PR	-24.0436553	-52.3781098	APPROXIMATE	Campo Mourão, PR, Brazil
CHAPADA GAUCHA	MG	-15.5694079	-45.3745358	APPROXIMATE	Chapada Gaúcha - State of Minas Gerais, Brazil
GUIRATINGA	MT	-16.376084900000002	-53.65019029999999	APPROXIMATE	Guiratinga - State of Mato Grosso, Brazil
BARREIRINHAS	MA	-2.759	-42.8236209	APPROXIMATE	Barreirinhas, MA, Brazil
TAMARANA	PR	-23.7256055	-51.09575770000001	APPROXIMATE	Tamarana, PR, Brazil
CATOLANDIA	BA	-12.292683	-44.7381432	APPROXIMATE	Catolândia - State of Bahia, Brazil
BOM JARDIM	PE	-7.8049078	-35.587669700000006	APPROXIMATE	Bom Jardim - State of Pernambuco, Brazil
SANTA BARBARA DO MONTE VERDE	MG	-21.9722085	-43.6950804	APPROXIMATE	Santa Bárbara do Monte Verde - State of Minas Gerais, Brazil
ARAME	MA	-5.050751999999999	-45.9800848	APPROXIMATE	Arame - MA, Brazil
FLORESTA AZUL	BA	-14.8761114	-39.6930912	APPROXIMATE	Floresta Azul - State of Bahia, Brazil
DONA INES	PB	-6.608244900000001	-35.6314191	APPROXIMATE	Dona Inês - State of Paraíba, Brazil
FORMOSO	MG	-14.945082500000002	-46.2374957	APPROXIMATE	Formoso - State of Minas Gerais, Brazil
BURITIRAMA	BA	-10.7172195	-43.6311994	APPROXIMATE	Buritirama - State of Bahia, Brazil
ALTO PARAGUAI	MT	-14.5134477	-56.4841284	APPROXIMATE	Alto Paraguai - State of Mato Grosso, Brazil
CAMPO GRANDE	RN	-5.8913185	-37.3399768	APPROXIMATE	Campo Grande - State of Rio Grande do Norte, Brazil
COTEGIPE	BA	-11.640332699999998	-44.3236557	APPROXIMATE	Cotegipe - State of Bahia, Brazil
CHOROZINHO	CE	-4.2891138	-38.4989161	APPROXIMATE	Chorozinho, CE, Brazil
AURORA DO PARA	PA	-2.2322894	-47.68490070000001	APPROXIMATE	Aurora do Pará - State of Pará, Brazil
MIRASSOL D'OESTE	MT	-15.676705800000002	-58.0929375	APPROXIMATE	Mirassol D'Oeste, MT, Brazil
BARBALHA	CE	-7.298616900000002	-39.3024396	APPROXIMATE	Barbalha - State of Ceará, Brazil
MONSENHOR TABOSA	CE	-4.7905168	-40.0635245	APPROXIMATE	Monsenhor Tabosa - State of Ceará, Brazil
NOVA OLINDA	TO	-7.6321119999999985	-48.42565870000001	APPROXIMATE	Nova Olinda - State of Tocantins, Brazil
SANTOPOLIS DO AGUAPEI	SP	-21.6665079	-50.4928628	APPROXIMATE	Santópolis do Aguapeí - State of São Paulo, Brazil
OURO BRANCO	AL	-9.1621983	-37.3586848	APPROXIMATE	Ouro Branco - State of Alagoas, Brazil
CAJAMAR	SP	-23.3555044	-46.8785941	APPROXIMATE	Cajamar, State of São Paulo, Brazil
CACHOEIRAS DE MACACU	RJ	-22.46628410000001	-42.65275070000001	APPROXIMATE	Cachoeiras de Macacu - State of Rio de Janeiro, Brazil
SANTANA DO MATOS	RN	-5.8746914000000015	-36.6525696	APPROXIMATE	Santana do Matos - State of Rio Grande do Norte, Brazil
LAGOA DO SITIO	PI	-6.4762962	-41.4812771	APPROXIMATE	Lagoa do Sítio - State of Piauí, Brazil
CAJURI	MG	-20.7767921	-42.75646679999999	APPROXIMATE	Cajuri - State of Minas Gerais, Brazil
CANTO DO BURITI	PI	-8.3589198	-43.4066618	APPROXIMATE	Canto do Buriti - State of Piauí, Brazil
SANTA TERESA	ES	-19.936827800000003	-40.5983289	APPROXIMATE	Santa Teresa, ES, Brazil
LAVRAS	MG	-21.2484875	-45.00137470000001	APPROXIMATE	Lavras, MG, Brazil
RIO PIRACICABA	MG	-19.9661142	-43.1359542	APPROXIMATE	Rio Piracicaba - State of Minas Gerais, Brazil
ITAPERUNA	RJ	-21.2000807	-41.8802333	APPROXIMATE	Itaperuna - State of Rio de Janeiro, Brazil
SERRA BRANCA	PB	-7.4828261	-36.6639815	APPROXIMATE	Serra Branca - State of Paraíba, Brazil
CAPELA DO ALTO ALEGRE	BA	-11.668482	-39.8367966	APPROXIMATE	Capela do Alto Alegre, BA, Brazil
LAGOA	PB	-6.5908815	-37.9153715	APPROXIMATE	Lagoa - State of Paraíba, Brazil
URBANO SANTOS	MA	-3.2899333	-43.36807879999999	APPROXIMATE	Urbano Santos - State of Maranhão, Brazil
SAO LUIS DE MONTES BELOS	GO	-16.521513	-50.3730843	APPROXIMATE	São Luís de Montes Belos, GO, Brazil
CROATA	CE	-4.4163242999999985	-40.90756210000001	APPROXIMATE	Croatá - State of Ceará, Brazil
MANDURI	SP	-23.0060508	-49.3206308	APPROXIMATE	Manduri, SP, Brazil
ADUSTINA	BA	-10.5591392	-38.0208151	APPROXIMATE	Adustina - State of Bahia, Brazil
VARZEA GRANDE	MT	-15.646248000000002	-56.1327131	APPROXIMATE	Várzea Grande, MT, Brazil
CODAJAS	AM	-3.8398302	-62.0610928	APPROXIMATE	Codajás - State of Amazonas, Brazil
MINACU	GO	-13.5308501	-48.22101370000001	APPROXIMATE	Minaçu, GO, Brazil
RESENDE	RJ	-22.4709621	-44.4513295	APPROXIMATE	Resende - State of Rio de Janeiro, Brazil
HUMBERTO DE CAMPOS	MA	-2.6556009	-43.5606946	APPROXIMATE	Humberto de Campos - State of Maranhão, Brazil
ITALVA	RJ	-21.4285097	-41.6940704	APPROXIMATE	Italva, RJ, Brazil
BUJARI	AC	-9.8156638	-67.9555789	APPROXIMATE	Bujari - State of Acre, Brazil
TAUA	CE	-5.8922870000000005	-40.22712429999999	APPROXIMATE	Tauá - State of Ceará, Brazil
BAIXA GRANDE DO RIBEIRO	PI	-8.4892403	-45.1494505	APPROXIMATE	Baixa Grande do Ribeiro - State of Piauí, Brazil
JOAQUIM PIRES	PI	-3.5086873	-42.1943081	APPROXIMATE	Joaquim Pires - State of Piauí, Brazil
SAO JOSE DOS RAMOS	PB	-7.2466641	-35.3246769	APPROXIMATE	São José dos Ramos - State of Paraíba, Brazil
PRESIDENTE SARNEY	MA	-2.5932516	-45.3644861	APPROXIMATE	Presidente Sarney - State of Maranhão, Brazil
SANTO AUGUSTO	RS	-27.843667	-53.7762598	APPROXIMATE	Santo Augusto, RS, Brazil
DIRCEU ARCOVERDE	PI	-9.3413468	-42.4363595	APPROXIMATE	Dirceu Arcoverde - State of Piauí, Brazil
JUREMA	PE	-8.7377479	-36.1545404	APPROXIMATE	Jurema - State of Pernambuco, Brazil
IGUABA GRANDE	RJ	-22.8142407	-42.2066423	APPROXIMATE	Iguaba Grande, RJ, Brazil
RIO PRETO DA EVA	AM	-2.6986297	-59.7002779	APPROXIMATE	Rio Preto da Eva - State of Amazonas, Brazil
BOA VISTA DO CADEADO	RS	-28.678667	-53.8671868	APPROXIMATE	Boa Vista do Cadeado - RS, Brazil
HELIOPOLIS	BA	-10.745742	-38.2744009	APPROXIMATE	Heliópolis - State of Bahia, Brazil
NOVA FLORESTA	PB	-6.4554493	-36.20404970000001	APPROXIMATE	Nova Floresta, PB, Brazil
CASA NOVA	BA	-9.1756152	-40.97344260000001	APPROXIMATE	Casa Nova - State of Bahia, Brazil
COCAL	PI	-3.473168	-41.5549927	APPROXIMATE	Cocal, PI, Brazil
TRIUNFO	PB	-6.5985177	-38.5900375	APPROXIMATE	Triunfo - State of Paraíba, Brazil
LADAINHA	MG	-17.598196899999994	-41.8004409	APPROXIMATE	Ladainha - State of Minas Gerais, Brazil
TANQUE D'ARCA	AL	-9.5602245	-36.4147889	APPROXIMATE	Tanque d'Arca - State of Alagoas, Brazil
SENADOR POMPEU	CE	-5.5850343	-39.3708321	APPROXIMATE	Senador Pompeu - State of Ceará, Brazil
SAO FRANCISCO	MG	-15.9516274	-44.8590264	APPROXIMATE	São Francisco - State of Minas Gerais, Brazil
COITE DO NOIA	AL	-9.6325521	-36.580987	APPROXIMATE	Coité do Nóia - State of Alagoas, Brazil
BARRINHA	SP	-21.2397333	-48.1002024	APPROXIMATE	Barrinha - State of São Paulo, Brazil
TACARATU	PE	-8.9338421	-38.1054495	APPROXIMATE	Tacaratu - State of Pernambuco, Brazil
PIRAMBU	SE	-10.6339695	-36.8034921	APPROXIMATE	Pirambu - State of Sergipe, Brazil
ARIPUANA	MT	-10.1750977	-59.4478932	APPROXIMATE	Aripuanã - State of Mato Grosso, Brazil
